quarter,admin,name,amount,count,cafe_amount,common_amount,western_amount,bakery_amount,known_age_amount,young_amount,weekend_amount,stores,openings,closures,population,cafe_share,young_share,weekend_share,opening_rate,closure_rate,western_share_common,bakery_share_common
20252,11740570,암사1동,11417125517,541043,367528414,7970205894,0,463475511,10897729973,2911162466,3844494120,287,13,21,8652934,0.03219097604320399,0.2671347586343797,0.3367304768854106,0.04529616724738676,0.07317073170731707,0.0,0.05815100853905243
20253,11740570,암사1동,11133283610,522791,352760002,7350717157,0,407918456,10527255651,2785732534,3690817509,287,20,23,8363335,0.03168517163104947,0.26462096355904297,0.33151203528893125,0.06968641114982578,0.08013937282229965,0.0,0.05549369500791418
20254,11740570,암사1동,11781622462,531622,317592528,7773901047,0,331927253,11013355955,2821306036,3880407091,283,13,14,8439282,0.02695660372960948,0.2561713293865839,0.3293610114834114,0.045936395759717315,0.04946996466431095,0.0,0.042697643177242776
20211,11740580,암사2동,6973006508,343689,270080519,5771355537,0,585376531,6374639110,1846169160,2378368399,119,3,3,2312230,0.038732291256309836,0.28961155731998767,0.341082199804538,0.025210084033613446,0.025210084033613446,0.0,0.10142791017589668
20212,11740580,암사2동,8334927018,392698,350400430,6936357876,0,625865232,7607809630,2223026021,2749844021,120,8,4,2216184,0.04204001177734128,0.2922031608459162,0.3299181882530552,0.06666666666666667,0.03333333333333333,0.0,0.09022966276949347
20213,11740580,암사2동,7873826337,392504,400810144,6494443153,0,620508253,7281183620,2164942177,2647487300,121,6,7,2252625,0.05090411279666505,0.29733382510136447,0.3362389753961372,0.049586776859504134,0.05785123966942149,0.0,0.09554448909347471
20214,11740580,암사2동,8724701993,388706,335623535,7343586267,0,661019166,7824793202,2332087371,2875306719,127,18,9,2344543,0.038468194703873825,0.2980382114640325,0.3295593042956556,0.14173228346456693,0.07086614173228346,0.0,0.09001312736944797
20221,11740580,암사2동,7463824382,335324,286547214,6229485756,0,623414526,6739237402,1878856348,2480876287,126,4,5,2481583,0.03839147323603252,0.2787936135685638,0.33238674438575505,0.031746031746031744,0.03968253968253968,0.0,0.10007479757049789
20222,11740580,암사2동,10106434503,414035,357227413,8625413799,0,628590476,9124202501,2558120529,3544601394,126,5,5,2562448,0.03534653224081751,0.28036647901223516,0.3507271919634782,0.03968253968253968,0.03968253968253968,0.0,0.0728765588119235
20223,11740580,암사2동,9434743795,378335,361066799,8022905202,0,622180334,8515473735,2471090645,3258647327,126,5,5,2604085,0.03826991032775575,0.2901882762955877,0.3453880039357232,0.03968253968253968,0.03968253968253968,0.0,0.07755050300792524
20224,11740580,암사2동,9019463144,349612,278391362,7643534522,0,615139197,8106088064,2396188696,3403402999,126,8,8,2573259,0.030865624434109888,0.29560358548801474,0.3773398643204212,0.06349206349206349,0.06349206349206349,0.0,0.08047836969002703
20231,11740580,암사2동,8482019847,340553,273655928,7055721370,0,593887395,7600515512,2048053966,2647265637,128,12,10,2553967,0.03226306150377486,0.26946250721631315,0.31210321182357403,0.09375,0.078125,0.0,0.0841710384887265
20232,11740580,암사2동,9639116063,373435,299114860,8048365621,0,619883480,8672144972,2291929127,3384382516,126,6,6,2480691,0.03103135785947845,0.2642863022239615,0.3511092193392132,0.047619047619047616,0.047619047619047616,0.0,0.07701979621584093
20233,11740580,암사2동,10959496036,403780,312462530,9445729157,0,579106643,10008217094,2803767013,3873289307,124,3,5,2492488,0.028510665907776782,0.2801465022856947,0.35341855996634625,0.024193548387096774,0.04032258064516129,0.0,0.06130883422280197
20234,11740580,암사2동,10171304892,372320,275866339,8731275245,0,627043426,9119489626,2457763969,3622828900,125,10,9,2519657,0.027122020422077422,0.26950674542057973,0.3561813295803816,0.08,0.072,0.0,0.07181578960748934
20241,11740580,암사2동,9437266667,349673,232644125,8092807652,0,586548001,8594895170,2341010832,3323226102,122,7,9,2535562,0.024651642600447457,0.27237223790362997,0.3521386243773925,0.05737704918032787,0.07377049180327869,0.0,0.07247768960072153
20242,11740580,암사2동,9299928792,366867,278125572,7938383825,0,566573348,8567885885,2348016317,3198782384,126,8,3,2364211,0.02990620446892557,0.27404850490722893,0.3439577286604239,0.06349206349206349,0.023809523809523808,0.0,0.07137137237125216
20243,11740580,암사2동,9408864659,359749,269703488,7853484618,0,418852285,8595813372,2288422136,3359420744,121,6,11,2357168,0.028664828092942813,0.2662252002183186,0.35704847138879436,0.049586776859504134,0.09090909090909091,0.0,0.05333330430672781
20244,11740580,암사2동,9065226356,332792,217550000,7562756926,0,367461995,8162171629,2102290259,3121696242,120,7,8,2354087,0.023998297610738666,0.25756506412222613,0.34435943675403574,0.058333333333333334,0.06666666666666667,0.0,0.04858836514191042
20251,11740580,암사2동,7961379896,280908,186747896,6710097371,0,342210499,7131186818,1756290520,2777970802,120,6,7,2351791,0.023456724643152238,0.24628306126645075,0.3489308183114994,0.05,0.058333333333333334,0.0,0.0509993342986319
20252,11740580,암사2동,8727920097,312237,192409530,7317549148,0,339632448,8050079735,2046544477,2945018193,117,6,8,2278522,0.022045290041797685,0.2542266094709682,0.33742497184550013,0.05128205128205128,0.06837606837606838,0.0,0.046413415356810664
20253,11740580,암사2동,8704422747,304861,205053546,7323292142,0,306230051,7825168666,1924070016,3018620620,117,2,2,2273718,0.023557397424277468,0.24588224204802078,0.34679159178480556,0.017094017094017096,0.017094017094017096,0.0,0.04181589987974564
20254,11740580,암사2동,8133947127,268764,147550742,6853270158,0,338369790,7266917762,1832176931,2609745105,113,5,14,2217375,0.018140115702279018,0.25212572799169103,0.32084608668492026,0.04424778761061947,0.12389380530973451,0.0,0.04937347896682756
20211,11740590,암사3동,2646189902,195370,239242595,1810705957,33359827,554263111,2378615606,692411206,769769984,45,1,2,1637468,0.09041021387738635,0.29109840373257856,0.2908974837437801,0.022222222222222223,0.044444444444444446,0.01842365783965883,0.3061033233238543
20212,11740590,암사3동,3021505622,223214,306020555,2151883569,38649624,672802675,2755943586,844676889,915734864,45,3,2,1672167,0.1012808160182864,0.306492808231235,0.30307236807120524,0.06666666666666667,0.044444444444444446,0.017960834199761484,0.3126575641416592
20213,11740590,암사3동,2820120152,225784,382159764,1876712357,36770510,603668722,2601234676,802956523,823034286,45,4,3,1570240,0.13551187304164194,0.3086828460378405,0.2918436951760061,0.08888888888888889,0.06666666666666667,0.019593045179698787,0.3216628908252028
20214,11740590,암사3동,3081043498,216274,337560289,2211754868,43832881,661698258,2692093155,816315943,898895997,41,1,4,1503964,0.10956037758607458,0.3032272272911002,0.2917505051725174,0.024390243902439025,0.0975609756097561,0.019818146049628137,0.2991734154510291
20221,11740590,암사3동,2369974040,175561,304377576,1879602846,36366859,475003801,2153482102,610795286,689665096,42,1,0,1512779,0.12843076373950493,0.2836314661880575,0.2910011183076081,0.023809523809523808,0.0,0.019348161276406154,0.2527149828544152
20222,11740590,암사3동,2805920951,201831,377011456,2241896679,50329302,479738785,2517051437,721236448,869514725,41,5,3,1436558,0.13436282154193874,0.28654021026269555,0.30988568109522624,0.12195121951219512,0.07317073170731707,0.022449429749121817,0.21398791010029414
20223,11740590,암사3동,2718970006,204016,427410322,2109343281,63670974,416136926,2516384811,697497765,780897244,41,4,5,1457747,0.15719567375028998,0.27718247302677745,0.2872033315103808,0.0975609756097561,0.12195121951219512,0.030185211944171925,0.19728269445204638
20224,11740590,암사3동,2243020282,149146,358541119,1704368716,58155501,78805098,1962220105,571246072,702344517,40,1,2,1454042,0.1598474707862673,0.29112232136669497,0.31312446108322795,0.025,0.05,0.034121431855711204,0.04623711833020995
20231,11740590,암사3동,2574467659,188101,344201731,1813889917,64901653,424358505,2356012277,536062318,731772766,39,3,4,1427755,0.13369821516176988,0.22752950960110807,0.2842423611117501,0.07692307692307693,0.10256410256410256,0.03578037034757937,0.23394942604998228
20232,11740590,암사3동,2532001883,196058,408347995,1983411697,65064394,459036273,2325245073,601380980,753024012,39,2,3,1564681,0.16127475960490825,0.25863122428815916,0.29740262716858334,0.05128205128205128,0.07692307692307693,0.03280428067375666,0.231437715979145
20233,11740590,암사3동,2642173943,205302,475950665,2006707853,69024410,435025835,2420025910,591443066,771272058,38,1,1,1631438,0.1801360074195539,0.24439534451100153,0.29190813119755304,0.02631578947368421,0.02631578947368421,0.034396840525046775,0.2167858337473701
20234,11740590,암사3동,2676841811,206824,401186497,1885354145,63232710,437610556,2460392831,606635299,831004543,41,3,2,1626861,0.1498730688348472,0.2465603424610206,0.31044215597094166,0.07317073170731707,0.04878048780487805,0.03353890311148943,0.2321105332706604
20241,11740590,암사3동,2435539602,187368,374973166,1681084539,68571376,431478187,2283304546,470323961,741755945,40,1,1,1475382,0.15395896896608952,0.20598389374905576,0.304555074526766,0.025,0.025,0.04078996291334044,0.25666656077669153
20242,11740590,암사3동,2576810312,207382,440609604,1781187694,54525365,431558227,2389210962,502936014,743162869,40,2,3,1498863,0.17099031385745248,0.21050297441252072,0.2884041815337162,0.05,0.075,0.030611801992384526,0.24228677777963584
20243,11740590,암사3동,2450191991,200341,459828443,1664192611,63030384,414782933,2312354658,470898236,720883800,36,0,4,1548928,0.18767037223574046,0.20364446879757145,0.2942152299280779,0.0,0.1111111111111111,0.03787445250230113,0.24923973959406073
20244,11740590,암사3동,2565613019,206115,406123527,1807021360,85299428,444939765,2422472187,516219663,721133053,38,6,1,1525729,0.15829492756405442,0.2130962187183204,0.2810763149623696,0.15789473684210525,0.02631578947368421,0.0472044381368021,0.24622828199440874
20251,11740590,암사3동,2427125861,186160,354198742,1760376423,92690677,445510374,2272603555,405602364,708705110,38,1,1,1486043,0.14593340530518126,0.1784747555760996,0.29199355558265383,0.02631578947368421,0.02631578947368421,0.05265389594461752,0.2530767670932389
20252,11740590,암사3동,2633505237,197439,396675937,1893048216,75290160,452931606,2394471542,474893024,783316764,37,2,3,1543807,0.1506265988868432,0.1983289488599819,0.2974426452602494,0.05405405405405406,0.08108108108108109,0.03977191883632403,0.23926047005661688
20253,11740590,암사3동,3433524181,231705,455117254,2626031219,77458566,415394220,3306004960,561713494,988441506,36,3,3,1651297,0.13255105541952203,0.1699070330493394,0.2878795819961636,0.08333333333333333,0.08333333333333333,0.029496437604994062,0.15818327558123368
20254,11740590,암사3동,3290552575,209214,372000254,2550361904,76588173,442246796,3120848940,567829913,984758294,37,2,2,1711324,0.11305099843299116,0.18194725983757484,0.2992683664992042,0.05405405405405406,0.05405405405405406,0.030030315650448957,0.17340550582502742
20211,11740600,천호1동,4766520125,294536,282593872,2852965784,0,650230969,4518501739,1538651750,1530749413,209,16,3,9702766,0.059287250360660126,0.34052255346492855,0.3211461134867232,0.07655502392344497,0.014354066985645933,0.0,0.22791404392111
20212,11740600,천호1동,5169489244,324905,325078847,3125481970,0,647298136,4961379967,1619652801,1640692795,218,23,13,11280405,0.06288413258182224,0.3264520782066519,0.3173800577889354,0.10550458715596331,0.05963302752293578,0.0,0.20710346187023437
20213,11740600,천호1동,5072229137,332846,362069586,2834047595,0,692233114,4875612486,1592817247,1576667566,217,11,13,13272948,0.07138273453753081,0.32669069815816365,0.31084312703832806,0.05069124423963134,0.059907834101382486,0.0,0.2442559945786655
20214,11740600,천호1동,5517079934,334679,383307259,3141181153,0,706672259,5257325283,1796408996,1716385908,215,16,15,11911191,0.06947647371171839,0.34169637587554996,0.3111040493400254,0.07441860465116279,0.06976744186046512,0.0,0.22497023399146823
20221,11740600,천호1동,4866853226,305013,358745880,2885275856,0,723255131,4669441690,1443600890,1541155226,222,14,5,10637308,0.07371208116231776,0.309159206997186,0.3166635923530109,0.06306306306306306,0.02252252252252252,0.0,0.25067105091389225
20222,11740600,천호1동,6470899497,341714,404806837,4025098580,0,781013287,6117936159,1997562591,2100984691,222,13,13,10645428,0.06255804732984559,0.3265092245301411,0.32468201553339626,0.05855855855855856,0.05855855855855856,0.0,0.19403581588801733
20223,11740600,천호1동,6695968149,353244,416000713,4009069213,0,848932483,6450686516,2176022269,2121462849,223,14,15,9886415,0.06212704477426868,0.3373318891877151,0.31682690266631974,0.06278026905829596,0.06726457399103139,0.0,0.21175301245665973
20224,11740600,천호1동,7109463368,345176,403974786,4412533081,0,877338799,6725927377,2261821754,2423717184,224,21,17,10067211,0.056822120755035864,0.33628399880357496,0.3409142235557827,0.09375,0.07589285714285714,0.0,0.19882883207782573
20231,11740600,천호1동,6497592961,321662,382097883,3944990486,0,773327266,6208795754,1868891868,2034837557,226,15,12,10126524,0.0588060663838804,0.3010071424552775,0.31316790220833285,0.06637168141592921,0.05309734513274336,0.0,0.1960276631196925
20232,11740600,천호1동,6678798408,346510,474098848,3837434061,0,758204458,6402857891,2014069621,2170572860,224,17,21,9875479,0.07098565026788574,0.3145579138701518,0.3249945165884995,0.07589285714285714,0.09375,0.0,0.19758110392193134
20233,11740600,천호1동,6616157064,360263,453763916,3834883518,0,836836256,6253954594,1866168153,2222703623,222,15,19,10222875,0.06858421159150402,0.29839809754781216,0.3359508550808491,0.06756756756756757,0.08558558558558559,0.0,0.21821686423384085
20234,11740600,천호1동,7164858402,342852,419246991,4221830970,0,799343631,6763305794,1899307652,2458501403,231,24,13,10244259,0.05851434424481736,0.2808253404252329,0.3431332854133912,0.1038961038961039,0.05627705627705628,0.0,0.18933577319415987
20241,11740600,천호1동,7458816509,343376,467056278,4710553801,0,814087186,7151756385,2025972340,2480283047,226,18,32,10193140,0.06261801418984338,0.28328318680558634,0.3325303744913455,0.07964601769911504,0.1415929203539823,0.0,0.1728219696433948
20242,11740600,천호1동,7318558799,335179,500170203,4687284138,0,791247504,7024699215,1988313347,2446521134,225,16,19,10409522,0.06834271838716971,0.28304604740289935,0.33429001545144243,0.07111111111111111,0.08444444444444445,0.0,0.16880724118798876
20243,11740600,천호1동,6920394809,319926,512082549,4450151460,0,801004764,6526181229,1888699513,2256792874,223,12,14,10601178,0.07399614662649516,0.28940347298467584,0.3261075323426681,0.053811659192825115,0.06278026905829596,0.0,0.17999494426196452
20244,11740600,천호1동,7426065398,318771,493093911,4872232707,0,797533219,6946887717,1914722654,2301466267,223,13,13,10570083,0.06640042668258764,0.2756230893604927,0.3099173174020033,0.05829596412556054,0.05829596412556054,0.0,0.16368947604948625
20251,11740600,천호1동,6718386782,306672,500527459,4466725139,0,757448242,6381440420,1738930661,2333031733,222,13,14,10636603,0.0745011377345854,0.27249814251184373,0.3472607053899744,0.05855855855855856,0.06306306306306306,0.0,0.16957574474116305
20252,11740600,천호1동,6951491119,315268,514167868,4457804099,0,735623320,6597188396,1850391207,2219194806,221,16,16,10425401,0.07396511902240122,0.28048178950322644,0.31924011237451455,0.07239819004524888,0.07239819004524888,0.0,0.16501921207462195
